id,name,type,inc_crc,fmel_upd_d,longitude,latitude,altitude
kml_1,CENTRAL EXPRESSWAY,Expressway_Sliproad,0C08DFFA475DDCCD,2.02E+13,103.8583339,1.355953332,0
kml_2,CENTRAL EXPRESSWAY,Expressway_Sliproad,48A90A617CC124B8,2.02E+13,103.8575861,1.356109791,0
kml_3,CENTRAL EXPRESSWAY,Expressway_Sliproad,051AA478B6209021,2.02E+13,103.8604244,1.368165487,0
kml_4,CENTRAL EXPRESSWAY,Expressway_Sliproad,1C51FD53E1662A6B,2.02E+13,103.8597803,1.372283896,0
kml_5,CENTRAL EXPRESSWAY,Expressway_Sliproad,44D0FFDF1EF47027,2.02E+13,103.8593692,1.369134523,0
kml_6,CENTRAL EXPRESSWAY,Expressway_Sliproad,FB1312F3B35BE59C,2.02E+13,103.8604516,1.369317589,0
kml_7,CENTRAL EXPRESSWAY,Expressway_Sliproad,FC79D834475C81E6,2.02E+13,103.8589374,1.376663998,0
kml_8,CENTRAL EXPRESSWAY,Expressway_Sliproad,124BF3A9A7B00559,2.02E+13,103.8597373,1.376899129,0
kml_9,CENTRAL EXPRESSWAY,Expressway_Sliproad,4D32A9DCA4D3A3FD,2.02E+13,103.8587013,1.37762417,0
kml_10,CENTRAL EXPRESSWAY,Expressway_Sliproad,17AFD7EBA474B2CE,2.02E+13,103.8578279,1.389986025,0
kml_11,CENTRAL EXPRESSWAY,Expressway_Sliproad,873E996F99D802BB,2.02E+13,103.8578972,1.39071095,0
kml_12,CENTRAL EXPRESSWAY,Expressway_Sliproad,F3B63389A7968256,2.02E+13,103.8578972,1.39071095,0
kml_13,CENTRAL EXPRESSWAY,Expressway_Sliproad,49419B0F4E0F64F9,2.02E+13,103.8566716,1.391416784,0
kml_14,CENTRAL EXPRESSWAY,Expressway_Sliproad,6A61803C91DD5528,2.02E+13,103.8581117,1.391133288,0
kml_15,CENTRAL EXPRESSWAY,Expressway_Sliproad,E13E1A7429B2DFBE,2.02E+13,103.8551599,1.401736597,0
kml_16,CHANGI COAST ROAD,Expressway_Sliproad,9DDDC371BDB6B9E7,2.02E+13,103.9714899,1.323690265,0
kml_17,CHANGI NORTH CRESCENT,Expressway_Sliproad,B04B537E719CB0F0,2.02E+13,103.9689194,1.344108529,0
kml_18,CHANGI NORTH CRESCENT,Expressway_Sliproad,EA9EFE4AA627CF08,2.02E+13,103.9687549,1.344935987,0
kml_19,CHANGI SOUTH AVENUE 3,Expressway_Sliproad,49BA8E8A273C3AEE,2.02E+13,103.9711273,1.340881207,0
kml_20,CHIN SWEE ROAD,Expressway_Sliproad,F5D00EF6CF8A8971,2.02E+13,103.8378006,1.285707444,0
kml_21,CHOA CHU KANG DRIVE,Expressway_Sliproad,CEAEB5066D074C67,2.02E+13,103.7417905,1.38613489,0
kml_22,CHOA CHU KANG DRIVE,Expressway_Sliproad,519F1008D95672B8,2.02E+13,103.7421599,1.385356793,0
kml_23,CHOA CHU KANG DRIVE,Expressway_Sliproad,0750F82A7CD906DF,2.02E+13,103.7452782,1.38872415,0
kml_24,CHOA CHU KANG DRIVE,Expressway_Sliproad,83800D92E92607F0,2.02E+13,103.7420802,1.386353943,0
kml_25,CHOA CHU KANG DRIVE,Expressway_Sliproad,36E1DAAD6ACB6BBF,2.02E+13,103.7452782,1.38872415,0
kml_26,CHOA CHU KANG DRIVE,Expressway_Sliproad,A5E89EDDBDE97F05,2.02E+13,103.7458645,1.389941645,0
kml_27,CHOA CHU KANG DRIVE,Expressway_Sliproad,C864D398062E8357,2.02E+13,103.7496085,1.389763536,0
kml_28,CHOA CHU KANG DRIVE,Expressway_Sliproad,AA2804293BF3EBC9,2.02E+13,103.7458645,1.389941645,0
kml_29,LORNIE HIGHWAY,Expressway_Sliproad,B9955C7741CCF504,2.02E+13,103.817511,1.332191515,0
kml_30,LORNIE HIGHWAY,Expressway_Sliproad,58D4353A0B0BA5A1,2.02E+13,103.822048,1.336694984,0
kml_31,TAMPINES AVENUE 10,Expressway_Sliproad,04BA352B1D4238FB,2.02E+13,103.9285309,1.377124504,0
kml_32,XILIN AVENUE,Expressway_Sliproad,7647094EA2CEAFAA,2.02E+13,103.9704749,1.32254844,0
kml_33,XILIN AVENUE,Expressway_Sliproad,CCF91684CDFFB31A,2.02E+13,103.9722967,1.326503804,0
kml_34,XILIN AVENUE,Expressway_Sliproad,6A390F6E6A623861,2.02E+13,103.9743858,1.328713014,0
kml_35,XILIN AVENUE,Expressway_Sliproad,C512F59D11903C0A,2.02E+13,103.970454,1.326301591,0
kml_36,CHOA CHU KANG WAY,Expressway_Sliproad,8E6057DF52A2E485,2.02E+13,103.7414145,1.385850608,0
kml_37,CHOA CHU KANG WAY,Expressway_Sliproad,8F45BD89ACD79B60,2.02E+13,103.7388305,1.384120441,0
kml_38,CHOA CHU KANG WAY,Expressway_Sliproad,B76BD2EA9107BC6B,2.02E+13,103.7414145,1.385850608,0
kml_39,CHOA CHU KANG WAY,Expressway_Sliproad,0D8BDE80928C4CF1,2.02E+13,103.7416988,1.387365051,0
kml_40,CHOA CHU KANG WAY,Expressway_Sliproad,CB177C1417D3CE9E,2.02E+13,103.7449769,1.389646706,0
kml_41,CHOA CHU KANG WAY,Expressway_Sliproad,CCE903D2783187B5,2.02E+13,103.7416988,1.387365051,0
kml_42,CHOA CHU KANG WAY,Expressway_Sliproad,5119647E4677F7EA,2.02E+13,103.7454767,1.389812782,0
kml_43,CHOA CHU KANG WAY,Expressway_Sliproad,D5DADD351EB1A521,2.02E+13,103.7451999,1.390646312,0
kml_44,CLEMENTI AVENUE 2,Expressway_Sliproad,32AC722D7E801D2A,2.02E+13,103.7651459,1.309355914,0
kml_45,CLEMENTI AVENUE 2,Expressway_Sliproad,0585592DF9D39A18,2.02E+13,103.7669829,1.307209385,0
kml_46,CLEMENTI AVENUE 6,Expressway_Sliproad,D963184990E1663F,2.02E+13,103.7608572,1.313637944,0
kml_47,CLEMENTI AVENUE 6,Expressway_Sliproad,1CFD636C2CC09E8E,2.02E+13,103.7614324,1.31349022,0
kml_48,CLEMENTI AVENUE 6,Expressway_Sliproad,DEC77997C359662C,2.02E+13,103.7613236,1.334413154,0
kml_49,CLEMENTI AVENUE 6,Expressway_Sliproad,7287048CB56956F4,2.02E+13,103.7633754,1.332992665,0
kml_50,CLEMENTI AVENUE 6,Expressway_Sliproad,F7B67B9BC7D9497A,2.02E+13,103.7687847,1.332544407,0
kml_51,CLEMENTI ROAD,Expressway_Sliproad,D91AAA11477684DF,2.02E+13,103.7702635,1.304507744,0
kml_52,CLEMENTI ROAD,Expressway_Sliproad,6AB077D4AB6E155B,2.02E+13,103.7717486,1.303833787,0
kml_53,CLEMENTI ROAD,Expressway_Sliproad,FB1050956CEF24A8,2.02E+13,103.7710229,1.304363714,0
kml_54,CLEMENTI ROAD,Expressway_Sliproad,4E7357B1155C3852,2.02E+13,103.7737846,1.303019438,0
kml_55,DAIRY FARM ROAD,Expressway_Sliproad,807F24A3C7CEB1AD,2.02E+13,103.7788357,1.368978958,0
kml_56,DAIRY FARM ROAD,Expressway_Sliproad,1A1640D8EF4B4835,2.02E+13,103.7803974,1.362001956,0
kml_57,EAST COAST PARK SERVICE ROAD,Expressway_Sliproad,BAF458BF338049ED,2.02E+13,103.8929046,1.295529445,0
kml_58,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,E277921CC75369D6,2.02E+13,103.7713336,1.307109935,0
kml_59,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,52BF22439F354F72,2.02E+13,103.7702396,1.305684812,0
kml_60,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,37F25B34692F6BC1,2.02E+13,103.7661577,1.307750692,0
kml_61,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,7F47755C62BA6F08,2.02E+13,103.7644169,1.307209152,0
kml_62,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,1125D87A975170A8,2.02E+13,103.7655428,1.308602634,0
kml_63,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,4F64B69C09B8928F,2.02E+13,103.7663309,1.308320116,0
kml_64,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,5799C0B20527D153,2.02E+13,103.766796,1.309909076,0
kml_65,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,914B845D8DE05A3C,2.02E+13,103.7655253,1.309352177,0
kml_66,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,CF01254D3B24630C,2.02E+13,103.76179,1.312697281,0
kml_67,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,9B1ECE600FBE1D04,2.02E+13,103.7605669,1.312915583,0
kml_68,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,972E1ECB9D3A9336,2.02E+13,103.7567995,1.318300353,0
kml_69,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,68861458D8F252ED,2.02E+13,103.7609509,1.31412351,0
kml_70,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,1CF621BE4175CBE2,2.02E+13,103.7613183,1.316331512,0
kml_71,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,7413CE9868AA4B68,2.02E+13,103.7596646,1.315468701,0
kml_72,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,1176044BD15766F7,2.02E+13,103.6665525,1.321562969,0
kml_73,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,81ED983DD208A0F1,2.02E+13,103.7052609,1.32212985,0
kml_74,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,CB48E3C5D23AB8F4,2.02E+13,103.6990806,1.322222301,0
kml_75,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,6D64A9E3A301EC35,2.02E+13,103.7463409,1.322847671,0
kml_76,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,10BCD01F42112EB4,2.02E+13,103.6759768,1.322759113,0
kml_77,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,D3BA70BA0DA4597A,2.02E+13,103.715386,1.322356023,0
kml_78,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,367A97AFC27D8366,2.02E+13,103.6828191,1.322476256,0
kml_79,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,3028DF485C1691F8,2.02E+13,103.6911086,1.322951536,0
kml_80,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,DC9F44F3152037D2,2.02E+13,103.7457515,1.322256612,0
kml_81,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,89170E62B0E1901F,2.02E+13,103.7457708,1.322864633,0
kml_82,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,F8E70378650EA7D0,2.02E+13,103.6635434,1.322410138,0
kml_83,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,C32B3E8628D08B43,2.02E+13,103.6637337,1.32361871,0
kml_84,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,A19FA245BEBF2734,2.02E+13,103.7460911,1.323735633,0
kml_85,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,6B901319398D0A88,2.02E+13,103.7457172,1.32452535,0
kml_86,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,C4BD93B3E820C2AF,2.02E+13,103.723838,1.324730813,0
kml_87,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,A3A7E5BF0D4D2AC0,2.02E+13,103.7451635,1.323911878,0
kml_88,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,9BBDE33B58F93DD0,2.02E+13,103.7715397,1.42324051,0
kml_89,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,9DF570695AB99C9C,2.02E+13,103.7687032,1.430611181,0
kml_90,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,F47461D70F256463,2.02E+13,103.7676405,1.430623508,0
kml_91,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,8C6613140EE704B2,2.02E+13,103.7689305,1.431358257,0
kml_92,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,8B03D2730CE4FBB4,2.02E+13,103.7682748,1.439945416,0
kml_93,BUKIT TIMAH ROAD,Expressway_Sliproad,18FC9666E4C98265,2.02E+13,103.8441971,1.311063895,0
kml_94,BUKIT TIMAH ROAD,Expressway_Sliproad,89A9465ED773A710,2.02E+13,103.8441971,1.311063895,0
kml_95,BUKIT TIMAH ROAD,Expressway_Sliproad,30DED39EF3107855,2.02E+13,103.8448367,1.312947445,0
kml_96,BUKIT TIMAH ROAD,Expressway_Sliproad,A5EEDD030B95E8B2,2.02E+13,103.7756303,1.335766823,0
kml_97,CAIRNHILL CIRCLE,Expressway_Sliproad,C8B5BCB2EEEC34F4,2.02E+13,103.840596,1.30722048,0
kml_98,CENTRAL EXPRESSWAY,Expressway_Sliproad,9F887CC3A5430492,2.02E+13,103.8290357,1.279070782,0
kml_99,CENTRAL EXPRESSWAY,Expressway_Sliproad,078FD239ED3E94F9,2.02E+13,103.8296613,1.278656352,0
kml_100,CENTRAL EXPRESSWAY,Expressway_Sliproad,DE4C12BD6DD068F6,2.02E+13,103.8295798,1.279330422,0
kml_101,CENTRAL EXPRESSWAY,Expressway_Sliproad,A6B6763F98CA3138,2.02E+13,103.8355865,1.283584564,0
kml_102,CENTRAL EXPRESSWAY,Expressway_Sliproad,52C35C220F49E72B,2.02E+13,103.8371632,1.284339631,0
kml_103,CENTRAL EXPRESSWAY,Expressway_Sliproad,70CD0BF7B4ED1C11,2.02E+13,103.8430591,1.287713193,0
kml_104,CENTRAL EXPRESSWAY,Expressway_Sliproad,E018AD4E1696399D,2.02E+13,103.8431208,1.28962813,0
kml_105,CENTRAL EXPRESSWAY,Expressway_Sliproad,5DEAA7F027EEC507,2.02E+13,103.8423398,1.290588223,0
kml_106,CENTRAL EXPRESSWAY,Expressway_Sliproad,ABE7F83A094D5933,2.02E+13,103.8426412,1.289894144,0
kml_107,CENTRAL EXPRESSWAY,Expressway_Sliproad,2E1A0D17DED828B5,2.02E+13,103.8428042,1.301357593,0
kml_108,CENTRAL EXPRESSWAY,Expressway_Sliproad,369EC94B9E35184F,2.02E+13,103.8432227,1.300953411,0
kml_109,CENTRAL EXPRESSWAY,Expressway_Sliproad,8D7A8BD1ACF8AF6E,2.02E+13,103.8429616,1.301734435,0
kml_110,CENTRAL EXPRESSWAY,Expressway_Sliproad,2A0666CD7F6FB309,2.02E+13,103.8394758,1.306237564,0
kml_111,CENTRAL EXPRESSWAY,Expressway_Sliproad,A8EFCCCD22E9BC0A,2.02E+13,103.8449898,1.311624734,0
kml_112,CENTRAL EXPRESSWAY,Expressway_Sliproad,87CF7F222843CA8F,2.02E+13,103.8510163,1.319056508,0
kml_113,CENTRAL EXPRESSWAY,Expressway_Sliproad,03335EDE52A1F92F,2.02E+13,103.8542525,1.318968553,0
kml_114,CENTRAL EXPRESSWAY,Expressway_Sliproad,34179FE11AC2E137,2.02E+13,103.8536556,1.319130479,0
kml_115,CENTRAL EXPRESSWAY,Expressway_Sliproad,1869BAFFBD9D30C9,2.02E+13,103.8508092,1.319344377,0
kml_116,CENTRAL EXPRESSWAY,Expressway_Sliproad,6DDE807536110224,2.02E+13,103.8510665,1.319359942,0
kml_117,CENTRAL EXPRESSWAY,Expressway_Sliproad,6D03F041753D2C78,2.02E+13,103.8537732,1.318469404,0
kml_118,CENTRAL EXPRESSWAY,Expressway_Sliproad,19D7575179F3C144,2.02E+13,103.8626317,1.330030127,0
kml_119,CENTRAL EXPRESSWAY,Expressway_Sliproad,2822764AA814D6A0,2.02E+13,103.8620152,1.331488842,0
kml_120,CENTRAL EXPRESSWAY,Expressway_Sliproad,E19ECA2040D9A1D1,2.02E+13,103.8658083,1.329192122,0
kml_121,CENTRAL EXPRESSWAY,Expressway_Sliproad,29F324D8D028D460,2.02E+13,103.8639501,1.330057402,0
kml_122,CENTRAL EXPRESSWAY,Expressway_Sliproad,D4C1BD13AA80FA63,2.02E+13,103.8644061,1.329984625,0
kml_123,CENTRAL EXPRESSWAY,Expressway_Sliproad,773FDC8E14FAB807,2.02E+13,103.8617728,1.33076406,0
kml_124,CENTRAL EXPRESSWAY,Expressway_Sliproad,312DBFD81C8A27EA,2.02E+13,103.8625217,1.332824409,0
kml_125,CENTRAL EXPRESSWAY,Expressway_Sliproad,BE46BDC26646A8F1,2.02E+13,103.8632962,1.330560764,0
kml_126,CENTRAL EXPRESSWAY,Expressway_Sliproad,326F1D9D173EBAED,2.02E+13,103.8632962,1.330560764,0
kml_127,CENTRAL EXPRESSWAY,Expressway_Sliproad,39C2606580AD3693,2.02E+13,103.8639501,1.330057402,0
kml_128,CENTRAL EXPRESSWAY,Expressway_Sliproad,31003056A255E714,2.02E+13,103.8625868,1.332766194,0
kml_129,CENTRAL EXPRESSWAY,Expressway_Sliproad,0330968BCB97CDE9,2.02E+13,103.8625217,1.332824409,0
kml_130,CENTRAL EXPRESSWAY,Expressway_Sliproad,9A11842F3FE65601,2.02E+13,103.8625868,1.332766194,0
kml_131,CENTRAL EXPRESSWAY,Expressway_Sliproad,CBE19940E2E56973,2.02E+13,103.8601001,1.342801453,0
kml_132,CENTRAL EXPRESSWAY,Expressway_Sliproad,CDC0ADABDAB0F108,2.02E+13,103.8596005,1.343211397,0
kml_133,CENTRAL EXPRESSWAY,Expressway_Sliproad,C881D86F839C3707,2.02E+13,103.860623,1.343658558,0
kml_134,CENTRAL EXPRESSWAY,Expressway_Sliproad,1FD99DBDF1F285E5,2.02E+13,103.8625384,1.333046785,0
kml_135,CENTRAL EXPRESSWAY,Expressway_Sliproad,F72DAF71AF7A7061,2.02E+13,103.860623,1.343658558,0
kml_136,CENTRAL EXPRESSWAY,Expressway_Sliproad,907977CAC18D08BD,2.02E+13,103.8608927,1.343610509,0
kml_137,CENTRAL EXPRESSWAY,Expressway_Sliproad,AB40CFC3830398B3,2.02E+13,103.860623,1.343658558,0
kml_138,CENTRAL EXPRESSWAY,Expressway_Sliproad,EAB0FBE38FAA25E2,2.02E+13,103.8606473,1.343811274,0
kml_139,CENTRAL EXPRESSWAY,Expressway_Sliproad,49454302D43B65AD,2.02E+13,103.860461,1.345108457,0
kml_140,CENTRAL EXPRESSWAY,Expressway_Sliproad,A13ED0DAFA677EE0,2.02E+13,103.8601642,1.34498518,0
kml_141,CENTRAL EXPRESSWAY,Expressway_Sliproad,12183AD154630554,2.02E+13,103.8562564,1.354925454,0
kml_142,CENTRAL EXPRESSWAY,Expressway_Sliproad,A27878A7BE3E3FAA,2.02E+13,103.8575861,1.356109791,0
kml_143,CENTRAL EXPRESSWAY,Expressway_Sliproad,5A6848CD63DC7BEF,2.02E+13,103.8551114,1.356429586,0
kml_144,CENTRAL EXPRESSWAY,Expressway_Sliproad,E06AE1B297732B33,2.02E+13,103.8577481,1.355285302,0
kml_145,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,5316D6920D3F6CAA,2.02E+13,103.7380936,1.326947789,0
kml_146,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,0255DFE1D0EE6512,2.02E+13,103.7377181,1.326546755,0
kml_147,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,7C0059B9B564A990,2.02E+13,103.7349718,1.326993623,0
kml_148,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,2ED89C08448C5CA1,2.02E+13,103.6630294,1.323636608,0
kml_149,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,11CFB60C603BF904,2.02E+13,103.6543312,1.33128473,0
kml_150,AYER RAJAH EXPRESSWAY,Expressway_Sliproad,837453C057C4D01B,2.02E+13,103.6374554,1.347693417,0
kml_151,BALESTIER ROAD,Expressway_Sliproad,20293A1748FBF06E,2.02E+13,103.8502876,1.317895305,0
kml_152,BALESTIER ROAD,Expressway_Sliproad,0135D1736046D03C,2.02E+13,103.8540267,1.318565564,0
kml_153,BALESTIER ROAD,Expressway_Sliproad,EC57B33FCA7E6445,2.02E+13,103.8540267,1.318565564,0
kml_154,BALESTIER ROAD,Expressway_Sliproad,C3F01399226D43D8,2.02E+13,103.8562868,1.321800186,0
kml_155,BAYSHORE ROAD,Expressway_Sliproad,DDFB1FCF0776F861,2.02E+13,103.9423077,1.3113318,0
kml_156,BEDOK NORTH AVENUE 3,Expressway_Sliproad,D942ADF1360F7527,2.02E+13,103.9332862,1.335001065,0
kml_157,BEDOK NORTH AVENUE 3,Expressway_Sliproad,E7FB944A82DD6011,2.02E+13,103.9289148,1.335447278,0
kml_158,BEDOK NORTH AVENUE 3,Expressway_Sliproad,9FE9B3C6A1B84CBA,2.02E+13,103.933844,1.335650392,0
kml_159,BEDOK NORTH AVENUE 3,Expressway_Sliproad,87F41B075EF31793,2.02E+13,103.9382376,1.335112145,0
kml_160,BEDOK NORTH AVENUE 3,Expressway_Sliproad,C671BB066A4AD61B,2.02E+13,103.933844,1.335650392,0
kml_161,BEDOK NORTH ROAD,Expressway_Sliproad,EE1D0C1A38CDA034,2.02E+13,103.9174844,1.331352814,0
kml_162,BEDOK SOUTH AVENUE 1,Expressway_Sliproad,542B8B27D5F24DA2,2.02E+13,103.9311261,1.307930758,0
kml_163,BEDOK SOUTH AVENUE 1,Expressway_Sliproad,FAED8A573DD2D6BE,2.02E+13,103.9373375,1.309904592,0
kml_164,BENDEMEER ROAD,Expressway_Sliproad,71AD67E9B4988FE3,2.02E+13,103.8678199,1.328150151,0
kml_165,BRADDELL ROAD,Expressway_Sliproad,EA8ACE020ECCE261,2.02E+13,103.8616663,1.340174674,0
kml_166,BRADDELL ROAD,Expressway_Sliproad,53D6A441D3597635,2.02E+13,103.8621022,1.339431062,0
kml_167,BRADDELL ROAD,Expressway_Sliproad,15CEC5CBE48139A2,2.02E+13,103.8616528,1.340644218,0
kml_168,BRADDELL ROAD,Expressway_Sliproad,240F8CD9B1B2B80B,2.02E+13,103.8598699,1.344153798,0
kml_169,BRADDELL ROAD,Expressway_Sliproad,C9E495406082C044,2.02E+13,103.8608671,1.342932357,0
kml_170,BRADDELL ROAD,Expressway_Sliproad,83B403C6AD6F8C5E,2.02E+13,103.8598699,1.344153798,0
kml_171,BRADDELL ROAD,Expressway_Sliproad,32CF36063C296E64,2.02E+13,103.8604852,1.344276591,0
kml_172,BRADDELL ROAD,Expressway_Sliproad,EFB1B9084804908A,2.02E+13,103.8590049,1.347164207,0
kml_173,BRICKLAND ROAD,Expressway_Sliproad,2A7C89B48DD282BD,2.02E+13,103.7323871,1.378114905,0
kml_174,BRICKLAND ROAD,Expressway_Sliproad,78C59C2E4BFA03B9,2.02E+13,103.7298792,1.376420387,0
kml_175,BRICKLAND ROAD,Expressway_Sliproad,8AED6EAEB02A44B4,2.02E+13,103.7323871,1.378114905,0
kml_176,BUANGKOK EAST DRIVE,Expressway_Sliproad,26C65686CB2CCBDB,2.02E+13,103.9088778,1.372612536,0
kml_177,BUKIT BATOK EAST AVENUE 3,Expressway_Sliproad,58C1D7E2447F3343,2.02E+13,103.7634229,1.333461656,0
kml_178,BUKIT BATOK EAST AVENUE 3,Expressway_Sliproad,B648A4CA1F1590D4,2.02E+13,103.7629932,1.333917507,0
kml_179,BUKIT BATOK EAST AVENUE 3,Expressway_Sliproad,882C07D0C0D16492,2.02E+13,103.7619654,1.334482302,0
kml_180,BUKIT BATOK ROAD,Expressway_Sliproad,B84E72120EA9003F,2.02E+13,103.7366291,1.346116432,0
kml_181,BUKIT BATOK ROAD,Expressway_Sliproad,FBD800B703112248,2.02E+13,103.7402605,1.345162821,0
kml_182,BUKIT PANJANG ROAD,Expressway_Sliproad,32F5DB4F48FBD97D,2.02E+13,103.7783477,1.37167452,0
kml_183,BUKIT PANJANG ROAD,Expressway_Sliproad,DCD36CF1AAD31237,2.02E+13,103.7764404,1.377709908,0
kml_184,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,3EF859E9564AEDAB,2.02E+13,103.792123,1.349296622,0
kml_185,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,BE298101ADCE4B84,2.02E+13,103.7936872,1.349628366,0
kml_186,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,6D3A8A973C30FCB4,2.02E+13,103.7787149,1.365241804,0
kml_187,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,B4DBE78056FA9988,2.02E+13,103.7794095,1.365349316,0
kml_188,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,46E6A3DA58C878A9,2.02E+13,103.775959,1.375547797,0
kml_189,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,8512A4D46E4D759C,2.02E+13,103.7786598,1.374924109,0
kml_190,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,4FAF5CCA62BDB76E,2.02E+13,103.7716531,1.390343387,0
kml_191,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,FE9BD5AFD151D8D3,2.02E+13,103.775911,1.390810534,0
kml_192,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,00271001DFFC7737,2.02E+13,103.7711269,1.409623686,0
kml_193,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,117C245F31BEDFDE,2.02E+13,103.7711238,1.410044323,0
kml_194,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,26E69061FE274CF3,2.02E+13,103.7704111,1.410113495,0
kml_195,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,20436774569AAA43,2.02E+13,103.7721928,1.409920415,0
kml_196,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,BDA1E3C05016044D,2.02E+13,103.7728558,1.409933376,0
kml_197,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,FC6EA31AE86BF9B4,2.02E+13,103.7722179,1.410285366,0
kml_198,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,6FD50E9F6132CA29,2.02E+13,103.7701809,1.420693448,0
kml_199,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,2603B1184860E170,2.02E+13,103.7723741,1.420696252,0
kml_200,BUKIT TIMAH EXPRESSWAY,Expressway_Sliproad,E4AFC5F0AB6885DC,2.02E+13,103.7752598,1.424631668,0
kml_201,LORNIE HIGHWAY,Expressway,CD60F6CD624A580C,2.02E+13,103.8207131,1.335810616,0
kml_202,LORNIE HIGHWAY,Expressway,05D74F618E2D1533,2.02E+13,103.8300876,1.340685226,0
kml_203,LORNIE HIGHWAY,Expressway,99DDA2F91CE7EF35,2.02E+13,103.8207131,1.335810616,0
kml_204,EAST COAST PARKWAY,Expressway,60AEE3BE513A2D5B,2.02E+13,103.9806765,1.339077091,0
kml_205,EAST COAST PARKWAY,Expressway,10B7FD879B85B0C1,2.02E+13,103.8616304,1.286129431,0
kml_206,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,A27B4D235D638FD6,2.02E+13,103.876391,1.296473647,0
kml_207,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,4CD42FE29D0647B7,2.02E+13,103.876391,1.296473647,0
kml_208,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,1CE2CE4CD302D95B,2.02E+13,103.9061049,1.364952281,0
kml_209,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,73BDC59CE119001D,2.02E+13,103.87615,1.29515224,0
kml_210,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,79BA8F64B42F4BE9,2.02E+13,103.8763519,1.294851264,0
kml_211,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,D7F671F28C5C22B8,2.02E+13,103.9180561,1.383708271,0
kml_212,KALLANG PAYA LEBAR EXPRESSWAY,Expressway,A9914467654B16C2,2.02E+13,103.8778718,1.299903604,0
kml_213,KRANJI EXPRESSWAY,Expressway,653E74DB85F0681A,2.02E+13,103.7757417,1.390854225,0
kml_214,KRANJI EXPRESSWAY,Expressway,52B1A0741D44247C,2.02E+13,103.7032637,1.360906601,0
kml_215,MARINA COASTAL EXPRESSWAY,Expressway,157AE0DA2F72C9B7,2.02E+13,103.8759979,1.295200099,0
